date_time,PM2.5,wind_speed,wind_dir,temp,hotspot_thailand,hotspot_myanmar,hotspot_cambodia,hotspot_lao_pdr,hotspot_p_malaysia,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,wind_dir_sin,wind_dir_cos
2018-10-01 00:00:00,22.0,3.0,127.0,26.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.7986,-0.6018
2018-10-01 06:00:00,16.0,2.0,38.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.6157,0.788
2018-10-01 12:00:00,16.0,3.0,38.0,31.5,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.6157,0.788
2018-10-01 18:00:00,18.0,5.0,52.0,28.1,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.788,0.6157
2018-10-02 00:00:00,7.0,5.0,10.0,25.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.1736,0.9848
2018-10-02 06:00:00,9.0,8.0,10.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.1736,0.9848
2018-10-02 12:00:00,4.0,8.0,333.0,31.5,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.454,0.891
2018-10-02 18:00:00,5.0,11.0,2.0,28.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0349,0.9994
2018-10-03 00:00:00,13.0,11.0,25.0,25.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.4226,0.9063
2018-10-03 06:00:00,12.0,12.0,25.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.4226,0.9063
2018-10-03 12:00:00,8.0,17.0,50.0,30.4,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.766,0.6428
2018-10-03 18:00:00,5.0,17.0,83.0,27.7,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9925,0.1219
2018-10-04 00:00:00,11.0,22.0,85.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9962,0.0872
2018-10-04 06:00:00,4.0,21.0,88.0,25.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,0.0349
2018-10-04 12:00:00,5.0,22.0,82.0,30.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,0.1392
2018-10-04 18:00:00,5.0,19.0,98.0,27.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,-0.1392
2018-10-05 00:00:00,16.0,13.0,110.0,25.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9397,-0.342
2018-10-05 06:00:00,10.0,6.0,145.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.5736,-0.8192
2018-10-05 12:00:00,5.0,10.0,195.0,28.4,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2588,-0.9659
2018-10-05 18:00:00,8.0,9.0,210.0,27.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,-0.866
2018-10-06 00:00:00,8.0,12.0,188.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1392,-0.9903
2018-10-06 06:00:00,13.0,17.0,177.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0523,-0.9986
2018-10-06 12:00:00,16.0,20.0,175.0,31.2,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0872,-0.9962
2018-10-06 18:00:00,19.0,7.0,170.0,26.9,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.1736,-0.9848
2018-10-07 00:00:00,12.0,4.0,125.0,25.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.8192,-0.5736
2018-10-07 06:00:00,13.0,10.0,103.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,-0.225
2018-10-07 12:00:00,12.0,15.0,95.0,29.5,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9962,-0.0872
2018-10-07 18:00:00,5.0,13.0,128.0,27.7,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.788,-0.6157
2018-10-08 00:00:00,16.0,10.0,128.0,25.3,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.788,-0.6157
2018-10-08 06:00:00,12.0,9.0,93.0,25.2,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9986,-0.0523
2018-10-08 12:00:00,10.0,11.0,85.0,30.8,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9962,0.0872
2018-10-08 18:00:00,9.0,14.0,103.0,27.2,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,-0.225
2018-10-09 00:00:00,12.0,7.0,113.0,25.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9205,-0.3907
2018-10-09 06:00:00,12.0,8.0,103.0,25.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,-0.225
2018-10-09 12:00:00,3.0,11.0,117.0,31.4,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.891,-0.454
2018-10-09 18:00:00,10.0,15.0,113.0,27.9,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9205,-0.3907
2018-10-10 00:00:00,9.0,19.0,103.0,25.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,-0.225
2018-10-10 06:00:00,15.0,26.0,97.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9925,-0.1219
2018-10-10 12:00:00,20.0,21.0,103.0,31.6,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,-0.225
2018-10-10 18:00:00,26.0,9.0,122.0,27.9,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.848,-0.5299
2018-10-11 00:00:00,32.0,12.0,77.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,0.225
2018-10-11 06:00:00,22.0,24.0,72.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9511,0.309
2018-10-11 12:00:00,18.0,27.0,82.0,30.2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,0.1392
2018-10-11 18:00:00,10.0,18.0,88.0,27.8,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,0.0349
2018-10-12 00:00:00,22.0,14.0,77.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,0.225
2018-10-12 06:00:00,21.0,24.0,77.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,0.225
2018-10-12 12:00:00,31.0,29.0,82.0,29.9,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,0.1392
2018-10-12 18:00:00,9.0,22.0,105.0,27.4,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9659,-0.2588
2018-10-13 00:00:00,29.0,12.0,110.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9397,-0.342
2018-10-13 06:00:00,18.0,12.0,78.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9781,0.2079
2018-10-13 12:00:00,19.0,12.0,65.0,30.1,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9063,0.4226
2018-10-13 18:00:00,13.0,16.0,53.0,27.5,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.7986,0.6018
2018-10-14 00:00:00,29.0,19.0,35.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.5736,0.8192
2018-10-14 06:00:00,22.0,24.0,55.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.8192,0.5736
2018-10-14 12:00:00,13.0,17.0,97.0,30.7,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9925,-0.1219
2018-10-14 18:00:00,12.0,5.0,98.0,28.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,-0.1392
2018-10-15 00:00:00,15.0,3.0,73.0,25.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9563,0.2924
2018-10-15 06:00:00,18.0,6.0,82.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,0.1392
2018-10-15 12:00:00,13.0,9.0,88.0,30.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,0.0349
2018-10-15 18:00:00,10.0,7.0,38.0,27.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.6157,0.788
2018-10-16 00:00:00,13.0,14.0,58.0,25.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.848,0.5299
2018-10-16 06:00:00,18.0,19.0,93.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9986,-0.0523
2018-10-16 12:00:00,13.0,15.0,103.0,31.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,-0.225
2018-10-16 18:00:00,2.0,7.0,128.0,27.5,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.788,-0.6157
2018-10-17 00:00:00,9.0,8.0,155.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.4226,-0.9063
2018-10-17 06:00:00,10.0,11.0,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.1736,-0.9848
2018-10-17 12:00:00,5.0,10.0,218.0,30.9,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6157,-0.788
2018-10-17 18:00:00,3.0,6.0,252.0,27.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9511,-0.309
2018-10-18 00:00:00,11.0,12.0,262.0,24.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9903,-0.1392
2018-10-18 06:00:00,9.0,18.0,270.0,24.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0
2018-10-18 12:00:00,4.0,18.0,285.0,31.1,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9659,0.2588
2018-10-18 18:00:00,3.0,11.0,323.0,26.9,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6018,0.7986
2018-10-19 00:00:00,9.0,10.0,343.0,24.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2924,0.9563
2018-10-19 06:00:00,10.0,7.0,315.0,24.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7071,0.7071
2018-10-19 12:00:00,4.0,6.0,355.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0872,0.9962
2018-10-19 18:00:00,7.0,5.0,38.0,26.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.6157,0.788
2018-10-20 00:00:00,22.0,10.0,47.0,24.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.7314,0.682
2018-10-20 06:00:00,13.0,14.0,62.0,24.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.8829,0.4695
2018-10-20 12:00:00,3.0,5.0,13.0,24.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.225,0.9744
2018-10-20 18:00:00,14.0,12.0,252.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9511,-0.309
2018-10-21 00:00:00,15.0,18.0,225.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7071,-0.7071
2018-10-21 06:00:00,17.0,20.0,208.0,25.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4695,-0.8829
2018-10-21 12:00:00,8.0,16.0,207.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.454,-0.891
2018-10-21 18:00:00,4.0,13.0,208.0,25.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4695,-0.8829
2018-10-22 00:00:00,14.0,6.0,165.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.2588,-0.9659
2018-10-22 06:00:00,16.0,12.0,175.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0872,-0.9962
2018-10-22 12:00:00,20.0,9.0,183.0,25.9,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0523,-0.9986
2018-10-22 18:00:00,9.0,6.0,233.0,26.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7986,-0.6018
2018-10-23 00:00:00,7.0,2.0,333.0,26.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.454,0.891
2018-10-23 06:00:00,2.0,5.0,95.0,26.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9962,-0.0872
2018-10-23 12:00:00,1.0,6.0,160.0,26.4,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.342,-0.9397
2018-10-23 18:00:00,3.0,4.0,263.0,26.5,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9925,-0.1219
2018-10-24 00:00:00,10.0,4.0,315.0,26.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7071,0.7071
2018-10-24 06:00:00,11.0,8.0,318.0,26.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6691,0.7431
2018-10-24 12:00:00,9.0,8.0,333.0,26.9,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.454,0.891
2018-10-24 18:00:00,12.0,11.0,13.0,27.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.225,0.9744
2018-10-25 00:00:00,10.0,19.0,72.0,27.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9511,0.309
2018-10-25 06:00:00,11.0,22.0,93.0,27.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9986,-0.0523
2018-10-25 12:00:00,6.0,20.0,88.0,27.4,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,0.0349
2018-10-25 18:00:00,5.0,20.0,100.0,26.2,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9848,-0.1736
2018-10-26 00:00:00,16.0,18.0,108.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9511,-0.309
2018-10-26 06:00:00,7.0,15.0,105.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9659,-0.2588
2018-10-26 12:00:00,5.0,26.0,92.0,28.8,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,-0.0349
2018-10-26 18:00:00,2.0,39.0,98.0,27.1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,-0.1392
2018-10-27 00:00:00,6.0,45.0,95.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9962,-0.0872
2018-10-27 06:00:00,16.0,46.0,88.0,25.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,0.0349
2018-10-27 12:00:00,12.0,38.0,105.0,31.3,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9659,-0.2588
2018-10-27 18:00:00,15.0,31.0,100.0,28.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9848,-0.1736
2018-10-28 00:00:00,19.0,34.0,87.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9986,0.0523
2018-10-28 06:00:00,12.0,38.0,82.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9903,0.1392
2018-10-28 12:00:00,15.0,35.0,88.0,31.2,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9994,0.0349
2018-10-28 18:00:00,8.0,27.0,97.0,27.9,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9925,-0.1219
2018-10-29 00:00:00,20.0,25.0,97.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9925,-0.1219
2018-10-29 06:00:00,16.0,33.0,83.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9925,0.1219
2018-10-29 12:00:00,8.0,26.0,85.0,31.6,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9962,0.0872
2018-10-29 18:00:00,14.0,31.0,78.0,28.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9781,0.2079
2018-10-30 00:00:00,32.0,41.0,80.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9848,0.1736
2018-10-30 06:00:00,22.0,43.0,68.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9272,0.3746
2018-10-30 12:00:00,21.0,34.0,77.0,31.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9744,0.225
2018-10-30 18:00:00,21.0,32.0,78.0,28.1,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9781,0.2079
2018-10-31 00:00:00,35.0,36.0,75.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9659,0.2588
2018-10-31 06:00:00,33.0,40.0,67.0,25.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9205,0.3907
2018-10-31 12:00:00,24.0,34.0,80.0,30.7,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9848,0.1736
2018-10-31 18:00:00,29.0,34.0,73.0,27.3,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.9563,0.2924
2018-11-01 00:00:00,30.0,37.0,78.0,24.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9781,0.2079
2018-11-01 06:00:00,19.0,39.0,68.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9272,0.3746
2018-11-01 12:00:00,23.0,33.0,80.0,30.7,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9848,0.1736
2018-11-01 18:00:00,23.0,28.0,90.0,27.2,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0
2018-11-02 00:00:00,35.0,35.0,90.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0
2018-11-02 06:00:00,37.0,39.0,87.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9986,0.0523
2018-11-02 12:00:00,24.0,25.0,87.0,30.9,2.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9986,0.0523
2018-11-02 18:00:00,25.0,23.0,95.0,27.4,2.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9962,-0.0872
2018-11-03 00:00:00,28.0,32.0,88.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9994,0.0349
2018-11-03 06:00:00,28.0,43.0,77.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9744,0.225
2018-11-03 12:00:00,14.0,32.0,80.0,31.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9848,0.1736
2018-11-03 18:00:00,20.0,36.0,88.0,27.5,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9994,0.0349
2018-11-04 00:00:00,10.0,44.0,93.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9986,-0.0523
2018-11-04 06:00:00,7.0,47.0,78.0,25.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9781,0.2079
2018-11-04 12:00:00,3.0,37.0,90.0,30.3,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0
2018-11-04 18:00:00,7.0,36.0,87.0,27.6,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9986,0.0523
2018-11-05 00:00:00,14.0,36.0,90.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0
2018-11-05 06:00:00,17.0,39.0,73.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9563,0.2924
2018-11-05 12:00:00,12.0,31.0,78.0,31.6,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9781,0.2079
2018-11-05 18:00:00,17.0,31.0,82.0,28.1,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9903,0.1392
2018-11-06 00:00:00,8.0,33.0,72.0,25.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9511,0.309
2018-11-06 06:00:00,26.0,42.0,55.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.8192,0.5736
2018-11-06 12:00:00,21.0,40.0,67.0,31.1,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9205,0.3907
2018-11-06 18:00:00,24.0,37.0,75.0,27.9,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9659,0.2588
2018-11-07 00:00:00,17.0,44.0,75.0,25.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9659,0.2588
2018-11-07 06:00:00,22.0,41.0,63.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.891,0.454
2018-11-07 12:00:00,18.0,44.0,68.0,30.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9272,0.3746
2018-11-07 18:00:00,13.0,41.0,58.0,27.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.848,0.5299
2018-11-08 00:00:00,11.0,40.0,57.0,25.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.8387,0.5446
2018-11-08 06:00:00,3.0,46.0,48.0,24.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.7431,0.6691
2018-11-08 12:00:00,4.0,54.0,72.0,25.5,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9511,0.309
2018-11-08 18:00:00,8.0,44.0,128.0,25.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.788,-0.6157
2018-11-09 00:00:00,13.0,36.0,138.0,24.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.6691,-0.7431
2018-11-09 06:00:00,7.0,31.0,145.0,24.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.5736,-0.8192
2018-11-09 12:00:00,6.0,29.0,135.0,27.9,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.7071,-0.7071
2018-11-09 18:00:00,3.0,29.0,128.0,26.2,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.788,-0.6157
2018-11-10 00:00:00,9.0,35.0,132.0,24.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.7431,-0.6691
2018-11-10 06:00:00,1.0,34.0,118.0,24.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.8829,-0.4695
2018-11-10 12:00:00,4.0,31.0,117.0,29.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.891,-0.454
2018-11-10 18:00:00,1.0,39.0,112.0,27.1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9272,-0.3746
2018-11-11 00:00:00,11.0,44.0,97.0,25.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9925,-0.1219
2018-11-11 06:00:00,8.0,45.0,98.0,25.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.9903,-0.1392
